Image_Path,Red Pixel Value,Green Pixel Value,Blue Pixel Value,Mean RGB Pixel,Detected Disease,Encoded_Labels
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (71).PNG,195.05987948465824,163.12062879761996,153.8913470993117,170.69061846052998,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Healthy\Healthy (122).jpg,188.46667904293992,170.60225392083214,187.36276727713354,182.1439000803019,Healthy,1
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Healthy\Healthy (223).jpg,133.13879167369427,121.3007006521617,152.99076924158092,135.81008718914563,Healthy,1
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Yellow Nail\yellow nail (462).PNG,184.0374695015685,159.99895433949112,158.94664226792145,167.661022036327,Yellow Nail,4
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (385).PNG,239.81514025008448,227.83066994962905,230.6302000354045,232.7586700783727,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (197).PNG,186.54553072625697,158.23012104283055,145.24965083798884,163.34176753569213,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Healthy\Healthy (63).jpg,207.02051896678762,187.44877548381385,183.8065404152394,192.75861162194693,Healthy,1
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (118).PNG,247.08323034864998,217.46652061566115,203.36771149309067,222.63915415246728,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Healthy\Healthy (143).jpg,170.6878622919144,158.03717672413794,171.43706545613688,166.72070149072974,Healthy,1
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Healthy\Healthy (108).jpg,165.7908635372099,151.90441326011796,167.04923917719503,161.58150532484095,Healthy,1
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Splinter Hemmorrage\Splinter Hemmorrage (325).jpg,179.82567567567568,127.75882882882883,121.46477477477478,143.01642642642642,Splinter Hemmorrage,2
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Splinter Hemmorrage\Splinter Hemmorrage (178).jpg,136.2083854818523,107.05673758865248,98.96057571964957,114.07523293005146,Splinter Hemmorrage,2
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Splinter Hemmorrage\Splinter Hemmorrage (78).PNG,102.45425770308124,74.0578431372549,67.52341736694677,81.34517273576097,Splinter Hemmorrage,2
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (516).PNG,97.42312925170069,92.49965986394558,90.9482993197279,93.62369614512473,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Splinter Hemmorrage\Splinter Hemmorrage (165).jpg,177.09558823529412,141.51766748366012,127.59609885620915,148.73645152505446,Splinter Hemmorrage,2
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (621).PNG,139.1547845977888,149.3972550514678,146.71826153259627,145.09010039395093,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Healthy\Healthy (347).jpg,140.88621031438748,129.0670682979712,152.45644107170511,140.80323989468792,Healthy,1
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Splinter Hemmorrage\Splinter Hemmorrage (100).jpg,201.45115356885364,159.85886806056237,158.59552992069214,173.30185051670273,Splinter Hemmorrage,2
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Splinter Hemmorrage\Splinter Hemmorrage (38).jpg,150.1702479338843,128.62644628099173,109.52561983471074,129.44077134986227,Splinter Hemmorrage,2
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (55).PNG,157.14168116380506,131.0675944835237,126.74870786375212,138.31932783702698,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Splinter Hemmorrage\Splinter Hemmorrage (216).PNG,111.19688109161794,92.38635477582847,85.12904483430799,96.2374269005848,Splinter Hemmorrage,2
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Yellow Nail\yellow nail (615).PNG,228.40499434069042,206.96703452178835,182.31798245614036,205.8966704395397,Yellow Nail,4
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Splinter Hemmorrage\Splinter Hemmorrage (271).jpg,147.77726337448559,86.79761904761905,101.06562316284538,111.88016852831667,Splinter Hemmorrage,2
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (101).PNG,228.3766617982998,177.59631876568176,157.16022544283413,187.71106866893857,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Yellow Nail\yellow nail (521).PNG,152.26904487917147,121.74741081703107,112.47548906789413,128.8306482546989,Yellow Nail,4
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Yellow Nail\yellow nail (535).PNG,121.61050920910075,94.7998374864572,74.27898158179849,96.89644275911883,Yellow Nail,4
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Splinter Hemmorrage\Splinter Hemmorrage (287).PNG,177.26176518552214,155.69210533091865,152.40453527195325,161.786135262798,Splinter Hemmorrage,2
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Yellow Nail\yellow nail (473).PNG,195.83713837574066,168.68679563146276,159.38686534216336,174.6369331164556,Yellow Nail,4
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (140).PNG,180.7684904317867,153.67612253304873,142.62184024266935,159.02215106916825,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Healthy\Healthy (66).jpg,205.44452207027808,185.42671778978712,181.2080675130679,190.69310245771103,Healthy,1
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (353).PNG,200.70458166368948,184.1584512142133,189.21627319396836,191.35976869062372,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Bluish nail\Blue Nail (136).PNG,197.7709022556391,156.90473684210525,155.32338345864662,169.99967418546365,Bluish nail,0
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Yellow Nail\yellow nail (169).PNG,181.13587703093174,140.92383117805883,119.9314812183222,147.33039647577093,Yellow Nail,4
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (85).PNG,179.53374681693265,155.04721024632528,147.64368555076518,160.7415475380077,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (564).PNG,87.95381836945305,90.3702270381837,90.0985552115583,89.47420020639834,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Healthy\Healthy (241).jpg,169.5632458954194,154.78098268487858,181.03314276352097,168.45912378127298,Healthy,1
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (137).PNG,178.46728831966445,152.40941092761113,142.7501966071228,157.87563195146615,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Yellow Nail\yellow nail (81).PNG,185.88454798884905,167.2962166467543,152.3978892871366,168.52621797424663,Yellow Nail,4
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (853).PNG,245.64254358459803,181.7694092562398,150.32666499435595,192.5795392783979,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Yellow Nail\yellow nail (567).PNG,118.0044903926483,92.27438387635756,69.52229532163743,93.26705653021442,Yellow Nail,4
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Yellow Nail\yellow nail (44).PNG,196.40581637976004,144.37866458007304,129.2552686489306,156.67991653625458,Yellow Nail,4
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (70).PNG,193.14313087764415,163.6812016236795,154.26634394775988,170.36355881636118,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Splinter Hemmorrage\Splinter Hemmorrage (291).PNG,184.57335762340796,161.04076577656326,170.92275117055786,172.17895819017636,Splinter Hemmorrage,2
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (443).PNG,106.05165456012914,102.91928974979822,96.56981436642454,101.84691955878397,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (188).PNG,160.27651361235272,150.91881929529228,151.13989667382597,154.11174319382363,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Splinter Hemmorrage\Splinter Hemmorrage (297).jpg,169.35558098143912,93.41431477243835,72.34935163996948,111.70641579794898,Splinter Hemmorrage,2
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Healthy\Healthy (43).jpg,213.63755065040402,179.81474408127238,171.86826839517028,188.44018770894888,Healthy,1
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Healthy\Healthy (342).jpg,129.3499680829668,121.08731713288853,132.1922148672164,127.54316669435724,Healthy,1
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Bluish nail\Blue Nail (172).PNG,173.99609375,135.11541666666668,131.333125,146.8148784722222,Bluish nail,0
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Splinter Hemmorrage\Splinter Hemmorrage (223).PNG,136.857276119403,119.22929104477612,107.15690298507462,121.08115671641792,Splinter Hemmorrage,2
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (573).PNG,132.24458204334366,124.80366357069144,119.3686790505676,125.47230822153422,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (860).PNG,217.19045528659225,152.86422927379908,122.10316066725197,164.0526150758811,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Splinter Hemmorrage\Splinter Hemmorrage (289).jpg,73.18380688961528,53.423811918531555,40.739879306009556,55.78249937138546,Splinter Hemmorrage,2
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Splinter Hemmorrage\Splinter Hemmorrage (353).jpg,190.0678418803419,155.07051282051282,100.77537393162393,148.63790954415956,Splinter Hemmorrage,2
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Yellow Nail\yellow nail (132).PNG,148.26803554672406,125.09720152343102,116.84594579676546,130.07039428897352,Yellow Nail,4
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Bluish nail\Blue Nail (126).PNG,163.94950140175308,130.77319990063523,114.08547145037085,136.26939091758638,Bluish nail,0
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Splinter Hemmorrage\Splinter Hemmorrage (77).jpg,157.60978835978835,83.82870370370371,62.73950066137566,101.39266424162258,Splinter Hemmorrage,2
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Yellow Nail\yellow nail (292).PNG,250.25090520079,229.3702271231073,203.21757735352205,227.61290322580643,Yellow Nail,4
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Yellow Nail\yellow nail (137).PNG,237.23922282938676,179.83225699619143,147.6976872550643,188.25638902688084,Yellow Nail,4
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Splinter Hemmorrage\Splinter Hemmorrage (154).PNG,147.68915574119194,123.65717213907259,114.94490853540627,128.76374547189027,Splinter Hemmorrage,2
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Healthy\Healthy (109).jpg,165.00941485354707,150.57132131704043,164.67491258314817,160.0852162512452,Healthy,1
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Healthy\Healthy (425).jpg,174.94970597435096,158.8884141382546,185.75413512668126,173.19741841309562,Healthy,1
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (531).PNG,204.2891156462585,198.6139455782313,196.1312925170068,199.6781179138322,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Healthy\Healthy (29).jpg,192.59007906011817,162.93216283469158,160.07272245682464,171.86498811721148,Healthy,1
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Splinter Hemmorrage\Splinter Hemmorrage (140).PNG,148.43017192656202,101.55532461849806,79.32585826541961,109.77045160349324,Splinter Hemmorrage,2
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Splinter Hemmorrage\Splinter Hemmorrage (261).PNG,126.61950439648281,104.94537703170796,91.46682653876898,107.67723598898658,Splinter Hemmorrage,2
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (304).PNG,180.24615226155794,136.7145610782496,152.0631382243018,156.3412838547031,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Yellow Nail\yellow nail (472).PNG,185.1061635877774,162.84890205646568,159.90955036598118,169.2882053367414,Yellow Nail,4
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Splinter Hemmorrage\Splinter Hemmorrage (199).PNG,145.24035330261137,112.10989247311828,96.41056835637481,117.92027137736814,Splinter Hemmorrage,2
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Splinter Hemmorrage\Splinter Hemmorrage (38).PNG,213.98474446987032,205.80894991100942,182.93694380879737,200.91021272989235,Splinter Hemmorrage,2
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (253).PNG,212.85763618564567,172.25141253825223,160.4246479253224,181.84456554974008,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Splinter Hemmorrage\Splinter Hemmorrage (293).jpg,145.17569285532673,72.49593185863209,59.71090770404272,92.46084413933386,Splinter Hemmorrage,2
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Yellow Nail\yellow nail (522).PNG,135.4204833141542,109.99355581127733,96.55040276179517,113.98814729574224,Yellow Nail,4
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Yellow Nail\yellow nail (192).PNG,229.64596664727554,196.46737444250533,179.5689111886756,201.89408409281882,Yellow Nail,4
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Yellow Nail\yellow nail (14).PNG,250.63221766848815,212.09116575591986,197.87388433515483,220.1990892531876,Yellow Nail,4
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (677).PNG,172.38147317578057,156.2559944799034,148.98999482490945,159.2091541601978,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (809).PNG,209.48634912360723,145.7796311982798,114.65960774092656,156.64186268760452,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Healthy\Healthy (376).jpg,189.54633634963346,172.55186560244636,207.295911531955,189.7980378280116,Healthy,1
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Splinter Hemmorrage\Splinter Hemmorrage (29).PNG,178.90180104712041,139.64286910994764,114.47825479930192,144.34097498545665,Splinter Hemmorrage,2
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Bluish nail\Blue Nail (79).PNG,133.35903944159114,85.96277935314997,77.1948283725634,98.83888238910151,Bluish nail,0
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (99).PNG,198.00117237727858,165.10705191236164,155.95180646950558,173.02001025304858,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Yellow Nail\yellow nail (250).PNG,183.9276453301064,149.9940123524697,122.75918970313212,152.22694912856943,Yellow Nail,4
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Bluish nail\Blue Nail (49).PNG,208.1010683894708,174.6616069748479,169.45323966631125,184.07197167687664,Bluish nail,0
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (216).PNG,134.6469506517691,101.4576815642458,85.58926908752328,107.23130043451272,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Yellow Nail\yellow nail (425).PNG,194.58235218426302,115.62288489995497,77.78096249115357,129.32873319179052,Yellow Nail,4
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Splinter Hemmorrage\Splinter Hemmorrage (89).PNG,147.00154867837364,119.16692652964801,93.05618290154081,119.7415527031875,Splinter Hemmorrage,2
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Yellow Nail\yellow nail (628).PNG,174.4078859285045,152.24019279689384,130.7528450930513,152.46697460614988,Yellow Nail,4
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Yellow Nail\yellow nail (480).PNG,124.97839725378788,116.81762941919192,114.00643150252525,118.600819391835,Yellow Nail,4
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Yellow Nail\yellow nail (327).PNG,162.32552719200888,127.92819089900111,114.8715871254162,135.0417684054754,Yellow Nail,4
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Yellow Nail\yellow nail (591).PNG,145.17537057033474,122.83636006675174,108.09423775400019,125.36865613036223,Yellow Nail,4
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (569).PNG,140.53973168214654,136.8704850361197,132.05366357069144,136.48796009631926,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Yellow Nail\yellow nail (606).PNG,223.45960667798528,211.2062818336163,194.17565082059988,209.61384644406712,Yellow Nail,4
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Healthy\Healthy (281).jpg,179.95267886159988,167.002437439064,191.6945695405234,179.54989528039576,Healthy,1
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (86).PNG,239.4656732975317,200.29633411491818,184.82471068754253,208.19557269999746,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (859).PNG,247.07838956478113,160.01442367991973,119.0757556754045,175.38952297336846,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (821).PNG,246.7945252945253,207.62938322938322,190.46791406791408,214.96394086394085,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Healthy\Healthy (372).jpg,144.55262350841977,131.6118043938887,168.05574328091893,148.07339039440913,Healthy,1
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (842).PNG,226.89520882980057,151.00890505455914,114.53405242694093,164.14605543710022,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (713).PNG,111.84289377289377,100.76937728937729,96.0525641025641,102.88827838827838,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (702).PNG,164.9606348111092,149.68752803174056,142.3341383474211,152.3274337300903,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Bluish nail\Blue Nail (145).PNG,165.47263157894736,120.99233082706768,119.99383458646616,135.4862656641604,Bluish nail,0
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Splinter Hemmorrage\Splinter Hemmorrage (257).PNG,88.48341335661283,81.40266259275425,76.27564382365779,82.0539065910083,Splinter Hemmorrage,2
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Splinter Hemmorrage\Splinter Hemmorrage (300).jpg,185.3410810810811,142.55986486486486,132.03378378378378,153.31157657657658,Splinter Hemmorrage,2
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Yellow Nail\yellow nail (80).PNG,150.06710473914774,120.60250896057347,97.5447630426125,122.73812558077789,Yellow Nail,4
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Yellow Nail\yellow nail (272).PNG,194.23321263989467,170.82315668202764,152.69552337063857,172.58396423085364,Yellow Nail,4
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Bluish nail\Blue Nail (57).PNG,173.92142857142858,139.29527116402116,139.7672619047619,150.99465388007056,Bluish nail,0
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Splinter Hemmorrage\Splinter Hemmorrage (165).PNG,83.92172675521822,73.94070208728652,67.72504743833017,75.19582542694496,Splinter Hemmorrage,2
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (808).PNG,216.0200690688734,165.54258161204143,145.08268717013098,175.54844595034857,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Yellow Nail\yellow nail (459).PNG,153.056117113977,128.79237829673522,123.78561054955269,135.21136865342163,Yellow Nail,4
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Healthy\Healthy (55).jpg,174.05926143992647,146.1856172498223,139.52166208327648,153.2555135910084,Healthy,1
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Yellow Nail\yellow nail (82).PNG,238.44030266825965,202.46857825567503,170.589526085225,203.83280233638655,Yellow Nail,4
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (192).PNG,204.66790503279736,184.71367620595578,178.2758170314042,189.2191327567191,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Splinter Hemmorrage\Splinter Hemmorrage (34).PNG,194.32613780828885,183.72234935163996,161.2252479023646,179.75791168743115,Splinter Hemmorrage,2
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Yellow Nail\yellow nail (614).PNG,187.42225523486135,162.65824844368987,142.37705149971703,164.1525183927561,Yellow Nail,4
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Bluish nail\Blue Nail (1).PNG,178.00921658986175,131.72611367127496,131.05904761904762,146.93145929339477,Bluish nail,0
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Splinter Hemmorrage\Splinter Hemmorrage (119).jpg,178.44502415458936,136.92422360248446,124.07707384403037,146.48210720036806,Splinter Hemmorrage,2
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Yellow Nail\yellow nail (498).PNG,151.46379813762627,127.52477904040404,122.5614346590909,133.85000394570707,Yellow Nail,4
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Healthy\Healthy (354).jpg,151.86114380405314,136.45352234733372,168.12529496840983,152.1466537065989,Healthy,1
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Splinter Hemmorrage\Splinter Hemmorrage (210).jpg,174.2845783636744,129.18392969240426,132.75957313245448,145.4093603961777,Splinter Hemmorrage,2
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Yellow Nail\yellow nail (332).PNG,212.16270810210878,178.4227524972253,157.44894561598224,182.67813540510545,Yellow Nail,4
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Splinter Hemmorrage\Splinter Hemmorrage (188).jpg,191.84268292682927,155.9451219512195,136.94146341463414,161.57642276422766,Splinter Hemmorrage,2
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Bluish nail\Blue Nail (133).PNG,176.68947368421053,136.90691729323308,135.51240601503758,149.70293233082705,Bluish nail,0
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Bluish nail\Blue Nail (171).PNG,183.39570135746607,168.43404977375565,178.0010180995475,176.6102564102564,Bluish nail,0
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Bluish nail\Blue Nail (27).PNG,163.93634972413514,133.44449478474488,123.6252567355322,140.33536708147074,Bluish nail,0
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (589).PNG,114.53224974200207,110.2249742002064,106.6687306501548,110.47531819745443,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (508).PNG,187.071768707483,181.26020408163265,180.80442176870747,183.0454648526077,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Bluish nail\Blue Nail (75).PNG,126.52148565309643,91.01865989807452,84.18168117551409,100.57394224222834,Bluish nail,0
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Yellow Nail\yellow nail (193).PNG,206.83885980221058,163.6362226100446,145.55165309288347,172.0089118350462,Yellow Nail,4
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Yellow Nail\yellow nail (247).PNG,195.23600132011126,156.4231899545819,117.37838474957175,156.34585867475496,Yellow Nail,4
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Healthy\Healthy (208).jpg,209.77534884815398,195.11616898447733,237.11565130087615,214.00238971116914,Healthy,1
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Splinter Hemmorrage\Splinter Hemmorrage (49).jpg,186.42599206349206,151.2968253968254,127.26428571428572,154.99570105820106,Splinter Hemmorrage,2
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (240).PNG,132.01508379888267,106.91247672253259,94.73361266294228,111.2203910614525,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (520).PNG,193.41122448979593,184.50918367346938,184.7455782312925,187.55532879818597,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (48).PNG,202.85794309017595,127.74364232038123,118.60944373167156,149.73700971407627,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Splinter Hemmorrage\Splinter Hemmorrage (212).jpg,184.00564971751413,133.13078049801214,135.51035781544257,150.8822626769896,Splinter Hemmorrage,2
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Splinter Hemmorrage\Splinter Hemmorrage (130).PNG,158.0159736097236,125.9602688977689,108.66059981684981,130.87894744144742,Splinter Hemmorrage,2
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Healthy\Healthy (2).jpg,178.96708416301965,148.04657995357954,137.82603539155497,154.94656650271804,Healthy,1
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Healthy\Healthy (219).jpg,182.48302460640758,171.3232343388748,197.26203828580864,183.68943241036368,Healthy,1
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Yellow Nail\yellow nail (167).PNG,180.13706124769078,122.86009663208753,94.2054379233575,132.40086526771194,Yellow Nail,4
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (591).PNG,150.4734262125903,141.2471620227038,132.97213622291022,141.5642414860681,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Yellow Nail\yellow nail (146).PNG,138.26820141158638,104.3581782009379,85.83503860546634,109.48713940599687,Yellow Nail,4
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Bluish nail\Blue Nail (73).PNG,135.57094132344486,106.34658628963493,99.86862717880585,113.92871826396187,Bluish nail,0
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Yellow Nail\yellow nail (161).PNG,180.98027094879447,132.92664961394533,108.6570508265833,140.85465712977438,Yellow Nail,4
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Splinter Hemmorrage\Splinter Hemmorrage (148).PNG,170.77967615192284,154.484541810533,142.49821407310395,155.92081067851993,Splinter Hemmorrage,2
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (234).PNG,115.61343109869647,98.17376629422719,90.1707635009311,101.31932029795159,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (52).PNG,219.318394977687,184.53731437359755,175.3441242467791,193.06661119935458,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (219).PNG,129.63396182495345,96.50938081936685,80.206052141527,102.11646492861576,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Splinter Hemmorrage\Splinter Hemmorrage (239).jpg,207.0868738110336,175.6455294863665,162.20577045022193,181.64605791587402,Splinter Hemmorrage,2
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (478).PNG,159.06335754640838,160.0992736077482,148.1993543179984,155.78732849071832,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (328).PNG,146.11805126394162,121.90356375621671,130.8883787999176,132.9699979400253,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Yellow Nail\yellow nail (128).PNG,209.1666390682784,165.41905392725064,144.82723408952918,173.1376423616861,Yellow Nail,4
